,Timestamp,Machine,Temperature,Pressure,PartLength,PartResistance
1386,2022-03-14 00:15:25,1,373,100,50.81029958,5.382999804
1387,2022-03-14 00:15:30,1,373,100,49.72019261,4.932729683
1388,2022-03-14 00:15:35,1,373,100,49.65249065,5.031724319
1389,2022-03-14 00:15:40,1,373,100,50.09324907,5.236993278
1390,2022-03-14 00:15:45,1,373,100,49.13769657,5.283663178
1391,2022-03-14 00:15:50,1,373,100,51.13686625,4.912380112
1392,2022-03-14 00:15:55,1,373,100,48.51860283,5.093022213
1393,2022-03-14 00:16:00,1,373,100,51.10198868,5.103369766
1394,2022-03-14 00:16:05,1,373,100,49.44326558,5.257893754
1395,2022-03-14 00:16:10,1,373,100,49.52109894,5.255261069
1396,2022-03-14 00:16:15,1,373,100,49.10341846,5.26233468
1397,2022-03-14 00:16:20,1,373,100,49.13228243,5.277944183
1398,2022-03-14 00:16:25,1,373,100,47.75552294,4.895073522
1399,2022-03-14 00:16:30,1,373,100,49.00119175,5.279359449
1400,2022-03-14 00:16:35,1,373,100,48.99738567,4.852464958
1401,2022-03-15 00:00:00,1,373,200,48.97312183,4.39170979
1402,2022-03-15 00:00:05,1,373,200,49.95270023,4.066736183
1403,2022-03-15 00:00:10,1,373,200,49.08837588,4.34557181
1404,2022-03-15 00:00:15,1,373,200,50.13223723,3.740949535
1405,2022-03-15 00:00:20,1,373,200,48.5724694,4.09946286
1406,2022-03-15 00:00:25,1,373,200,50.56047079,3.893426998
1407,2022-03-15 00:00:30,1,373,200,48.15340626,4.39365602
1408,2022-03-15 00:00:35,1,373,200,49.20530748,4.455790437
1409,2022-03-15 00:00:40,1,373,200,49.57527623,4.324075369
1410,2022-03-15 00:00:45,1,373,200,49.97928254,4.261349402
1411,2022-03-15 00:00:50,1,373,200,50.10550104,4.403905735
1412,2022-03-15 00:00:55,1,373,200,49.08884408,3.917567154
1413,2022-03-15 00:01:00,1,373,200,49.99566786,4.364937265
1414,2022-03-15 00:01:05,1,373,200,49.51364276,3.637048369
1415,2022-03-15 00:01:10,1,373,200,48.89972349,3.912919366
1416,2022-03-15 00:01:15,1,373,200,49.86868263,4.192815777
1417,2022-03-15 00:01:20,1,373,200,50.2755898,4.325262629
1418,2022-03-15 00:01:25,1,373,200,50.2002571,4.039772926
1419,2022-03-15 00:01:30,1,373,200,49.85239119,4.292689899
1420,2022-03-15 00:01:35,1,373,200,47.98969124,4.289072445
1421,2022-03-15 00:01:40,1,373,200,49.27503068,4.438634846
1422,2022-03-15 00:01:45,1,373,200,50.14674632,4.53408853
1423,2022-03-15 00:01:50,1,373,200,49.69675737,4.355452179
1424,2022-03-15 00:01:55,1,373,200,50.45873215,4.216463357
1425,2022-03-15 00:02:00,1,373,200,50.56608981,4.168920232
1426,2022-03-15 00:02:05,1,373,200,47.74238249,4.084558221
1427,2022-03-15 00:02:10,1,373,200,48.30294593,4.346593353
1428,2022-03-15 00:02:15,1,373,200,49.48312533,3.830589135
1429,2022-03-15 00:02:20,1,373,200,50.59740759,4.655745383
1430,2022-03-15 00:02:25,1,373,200,49.53012742,3.895050988
1431,2022-03-15 00:02:30,1,373,200,49.5980696,4.244261564
1432,2022-03-15 00:02:35,1,373,200,49.69252811,3.899946553
1433,2022-03-15 00:02:40,1,373,200,50.57839232,4.478588239
1434,2022-03-15 00:02:45,1,373,200,49.14739237,4.276316691
1435,2022-03-15 00:02:50,1,373,200,49.95389156,4.609183793
1436,2022-03-15 00:02:55,1,373,200,48.96846211,4.365410979
1437,2022-03-15 00:03:00,1,373,200,48.79785641,4.008660165
1438,2022-03-15 00:03:05,1,373,200,48.28026851,4.626394093
1439,2022-03-15 00:03:10,1,373,200,48.49020718,3.997983459
1440,2022-03-15 00:03:15,1,373,200,50.47096055,4.283242985
1441,2022-03-15 00:03:20,1,373,200,49.75928565,4.543155986
1442,2022-03-15 00:03:25,1,373,200,50.0019621,4.003770219
1443,2022-03-15 00:03:30,1,373,200,49.12435174,4.073706524
1444,2022-03-15 00:03:35,1,373,200,48.87606942,4.438040177
1445,2022-03-15 00:03:40,1,373,200,50.88898129,4.048061253
1446,2022-03-15 00:03:45,1,373,200,50.64113522,4.056612218
1447,2022-03-15 00:03:50,1,373,200,50.60000856,4.137832606
1448,2022-03-15 00:03:55,1,373,200,49.33529149,4.045994551
1449,2022-03-15 00:04:00,1,373,200,49.96386158,4.225590558
1450,2022-03-15 00:04:05,1,373,200,49.98861386,4.336779993
1451,2022-03-15 00:04:10,1,373,200,48.64627585,4.259382213
1452,2022-03-15 00:04:15,1,373,200,48.64237417,4.339821308
1453,2022-03-15 00:04:20,1,373,200,49.65773082,4.461923915
1454,2022-03-15 00:04:25,1,373,200,49.51571131,3.750170833
1455,2022-03-15 00:04:30,1,373,200,49.59079269,4.113022332
1456,2022-03-15 00:04:35,1,373,200,49.11016299,4.514576305
1457,2022-03-15 00:04:40,1,373,200,49.2121812,4.933865718
1458,2022-03-15 00:04:45,1,373,200,48.95354996,4.452699984
1459,2022-03-15 00:04:50,1,373,200,49.7178411,4.703340678
1460,2022-03-15 00:04:55,1,373,200,48.89120722,4.272608171
1461,2022-03-15 00:05:00,1,373,200,49.35814374,4.389852075
1462,2022-03-15 00:05:05,1,373,200,50.17386482,4.406641407
1463,2022-03-15 00:05:10,1,373,200,47.78486479,4.937504041
1464,2022-03-15 00:05:15,1,373,200,48.75933353,3.912024811
1465,2022-03-15 00:05:20,1,373,200,50.59851428,3.990350101
1466,2022-03-15 00:05:25,1,373,200,49.07878334,4.342079504
1467,2022-03-15 00:05:30,1,373,200,49.14218861,4.267076096
1468,2022-03-15 00:05:35,1,373,200,48.89998471,4.1080009
1469,2022-03-15 00:05:40,1,373,200,49.08970341,4.206955468
1470,2022-03-15 00:05:45,1,373,200,48.53075678,4.16455587
1471,2022-03-15 00:05:50,1,373,200,49.10423587,4.10057004
1472,2022-03-15 00:05:55,1,373,200,47.65544318,4.274447614
1473,2022-03-15 00:06:00,1,373,200,49.15199815,3.813695094
1474,2022-03-15 00:06:05,1,373,200,48.74291931,4.243000035
1475,2022-03-15 00:06:10,1,373,200,49.0367169,4.691276503
1476,2022-03-15 00:06:15,1,373,200,48.67711963,3.921901977
1477,2022-03-15 00:06:20,1,373,200,49.75849877,4.440536148
1478,2022-03-15 00:06:25,1,373,200,49.90412357,4.569098996
1479,2022-03-15 00:06:30,1,373,200,48.84226903,4.139606894
1480,2022-03-15 00:06:35,1,373,200,51.62119087,4.706148768
1481,2022-03-15 00:06:40,1,373,200,49.61407248,4.802328826
1482,2022-03-15 00:06:45,1,373,200,49.47112874,3.697282158
1483,2022-03-15 00:06:50,1,373,200,48.81792409,4.784867541
1484,2022-03-15 00:06:55,1,373,200,49.50408976,4.439023073
1485,2022-03-15 00:07:00,1,373,200,49.64151316,4.171232788
1486,2022-03-15 00:07:05,1,373,200,48.90356133,4.376272996
1487,2022-03-15 00:07:10,1,373,200,49.30741284,4.428644325
1488,2022-03-15 00:07:15,1,373,200,51.08534957,4.630975153
1489,2022-03-15 00:07:20,1,373,200,48.72872776,4.234643357
1490,2022-03-15 00:07:25,1,373,200,49.44515337,4.447107639
1491,2022-03-15 00:07:30,1,373,200,50.47557823,4.423394247
1492,2022-03-15 00:07:35,1,373,200,48.12625646,3.998967403
1493,2022-03-15 00:07:40,1,373,200,49.65865079,4.182515468
1494,2022-03-15 00:07:45,1,373,200,49.34924341,4.214264063
1495,2022-03-15 00:07:50,1,373,200,50.77110165,3.864876556
1496,2022-03-15 00:07:55,1,373,200,49.07236707,4.665968435
1497,2022-03-15 00:08:00,1,373,200,49.66647787,4.426647456
1498,2022-03-15 00:08:05,1,373,200,49.22569448,4.691529717
1499,2022-03-15 00:08:10,1,373,200,49.27146904,4.284414541
1500,2022-03-15 00:08:15,1,373,200,49.0894222,4.473393758
1501,2022-03-15 00:08:20,1,373,200,50.76760638,4.38394462
1502,2022-03-15 00:08:25,1,373,200,49.11229649,4.597641271
1503,2022-03-15 00:08:30,1,373,200,50.2790467,4.71776933
1504,2022-03-15 00:08:35,1,373,200,49.66082766,3.785677329
1505,2022-03-15 00:08:40,1,373,200,49.22065474,4.302542123
1506,2022-03-15 00:08:45,1,373,200,50.44648839,4.251510178
1507,2022-03-15 00:08:50,1,373,200,49.08777274,4.086232574
1508,2022-03-15 00:08:55,1,373,200,49.08922451,4.057152582
1509,2022-03-15 00:09:00,1,373,200,48.9247763,4.249235528
1510,2022-03-15 00:09:05,1,373,200,49.59903149,4.394701732
1511,2022-03-15 00:09:10,1,373,200,49.17298607,4.081294116
1512,2022-03-15 00:09:15,1,373,200,49.43228951,4.529775573
1513,2022-03-15 00:09:20,1,373,200,49.95275738,4.019181763
1514,2022-03-15 00:09:25,1,373,200,48.6218611,4.299836961
1515,2022-03-15 00:09:30,1,373,200,49.36053349,4.296429991
1516,2022-03-15 00:09:35,1,373,200,50.98483636,4.244005426
1517,2022-03-15 00:09:40,1,373,200,49.66400295,3.999743833
1518,2022-03-15 00:09:45,1,373,200,49.74222616,3.921267921
1519,2022-03-15 00:09:50,1,373,200,49.36245285,4.406167112
1520,2022-03-15 00:09:55,1,373,200,49.55739666,4.324223669
1521,2022-03-15 00:10:00,1,373,200,48.37398485,4.364573108
1522,2022-03-15 00:10:05,1,373,200,48.7659244,3.992743866
1523,2022-03-15 00:10:10,1,373,200,49.74492761,4.051350364
1524,2022-03-15 00:10:15,1,373,200,49.48874579,4.438757605
1525,2022-03-15 00:10:20,1,373,200,49.6507214,3.757879092
1526,2022-03-15 00:10:25,1,373,200,49.75587776,4.344953874
1527,2022-03-15 00:10:30,1,373,200,49.83171327,4.906192273
1528,2022-03-15 00:10:35,1,373,200,49.16490152,4.351828963
1529,2022-03-15 00:10:40,1,373,200,49.19572644,4.669860362
1530,2022-03-15 00:10:45,1,373,200,50.31708829,4.339980221
1531,2022-03-15 00:10:50,1,373,200,48.62121831,4.542030876
1532,2022-03-15 00:10:55,1,373,200,49.60082563,4.378139998
1533,2022-03-15 00:11:00,1,373,200,49.75586064,4.183568851
1534,2022-03-15 00:11:05,1,373,200,51.04609237,4.413949408
1535,2022-03-15 00:11:10,1,373,200,49.44780375,4.089507768
1536,2022-03-15 00:11:15,1,373,200,49.92239602,4.00257497
1537,2022-03-15 00:11:20,1,373,200,50.60560079,4.406619559
1538,2022-03-15 00:11:25,1,373,200,48.64201867,3.87339561
1539,2022-03-15 00:11:30,1,373,200,49.22029094,4.259183052
1540,2022-03-15 00:11:35,1,373,200,49.20076001,4.254202465
1541,2022-03-15 00:11:40,1,373,200,48.76287078,3.94873158
1542,2022-03-15 00:11:45,1,373,200,50.14903767,4.064064376
1543,2022-03-15 00:11:50,1,373,200,48.97034754,4.306340623
1544,2022-03-15 00:11:55,1,373,200,50.52851802,3.854513852
1545,2022-03-15 00:12:00,1,373,200,47.53745578,4.196352919
1546,2022-03-15 00:12:05,1,373,200,49.50088097,4.336127221
1547,2022-03-15 00:12:10,1,373,200,51.12710861,3.784420301
1548,2022-03-15 00:12:15,1,373,200,48.34944477,4.439600745
1549,2022-03-15 00:12:20,1,373,200,49.40079774,4.364756122
1550,2022-03-15 00:12:25,1,373,200,48.68397127,3.750768506
1551,2022-03-15 00:12:30,1,373,200,49.19469709,4.483466118
1552,2022-03-15 00:12:35,1,373,200,47.68800219,4.312986682
1553,2022-03-15 00:12:40,1,373,200,47.41597286,4.543324355
1554,2022-03-15 00:12:45,1,373,200,48.82860349,4.251051246
1555,2022-03-15 00:12:50,1,373,200,49.07867338,4.97462747
1556,2022-03-15 00:12:55,1,373,200,49.28105395,4.215953901
1557,2022-03-15 00:13:00,1,373,200,49.86664371,4.868481188
1558,2022-03-15 00:13:05,1,373,200,49.19240459,4.299916521
1559,2022-03-15 00:13:10,1,373,200,50.16331539,4.439092459
1560,2022-03-15 00:13:15,1,373,200,48.84635852,4.553974606
1561,2022-03-15 00:13:20,1,373,200,49.47834651,4.343841277
1562,2022-03-15 00:13:25,1,373,200,50.45428715,3.754925772
1563,2022-03-15 00:13:30,1,373,200,49.11079487,3.917663134
1564,2022-03-15 00:13:35,1,373,200,48.45050615,4.250439626
1565,2022-03-15 00:13:40,1,373,200,50.5164812,4.769981275
1566,2022-03-15 00:13:45,1,373,200,48.36206987,3.608116862
1567,2022-03-15 00:13:50,1,373,200,49.4061372,4.299137487
1568,2022-03-15 00:13:55,1,373,200,49.52216488,4.697485773
1569,2022-03-15 00:14:00,1,373,200,50.92981215,4.788757343
1570,2022-03-15 00:14:05,1,373,200,47.6844951,4.308304818
1571,2022-03-15 00:14:10,1,373,200,50.44880383,3.772980581
1572,2022-03-15 00:14:15,1,373,200,48.55635814,4.220813309
1573,2022-03-15 00:14:20,1,373,200,50.31023724,4.353356498
1574,2022-03-15 00:14:25,1,373,200,48.59015106,4.19757626
1575,2022-03-15 00:14:30,1,373,200,49.0020865,4.589194221
1576,2022-03-15 00:14:35,1,373,200,49.68431594,4.365916277
1577,2022-03-15 00:14:40,1,373,200,49.14599322,4.571214599
1578,2022-03-15 00:14:45,1,373,200,49.96222694,4.194662859
1579,2022-03-15 00:14:50,1,373,200,48.34253757,4.114795091
1580,2022-03-15 00:14:55,1,373,200,49.29173679,4.037913105
1581,2022-03-15 00:15:00,1,373,200,48.84324558,4.49665918
1582,2022-03-15 00:15:05,1,373,200,48.25189156,4.092160083
1583,2022-03-15 00:15:10,1,373,200,50.42931193,4.416722882
1584,2022-03-15 00:15:15,1,373,200,50.34576243,4.559189059
1585,2022-03-15 00:15:20,1,373,200,48.84613481,3.782893468
1586,2022-03-15 00:15:25,1,373,200,50.02697131,3.903180498
1587,2022-03-15 00:15:30,1,373,200,48.54020069,4.570051204
1588,2022-03-15 00:15:35,1,373,200,50.0054098,4.851011896
1589,2022-03-15 00:15:40,1,373,200,50.13603036,4.320717942
1590,2022-03-15 00:15:45,1,373,200,48.5573039,4.32854057
1591,2022-03-15 00:15:50,1,373,200,49.32499417,4.3118635
1592,2022-03-15 00:15:55,1,373,200,48.36126178,3.948861684
1593,2022-03-15 00:16:00,1,373,200,50.52305898,4.504847652
1594,2022-03-15 00:16:05,1,373,200,49.94168739,4.24636744
1595,2022-03-15 00:16:10,1,373,200,49.96835324,4.139743738
1596,2022-03-15 00:16:15,1,373,200,48.9856481,4.332954258
1597,2022-03-15 00:16:20,1,373,200,49.13615011,4.637491068
1598,2022-03-15 00:16:25,1,373,200,49.59442706,4.47116842
1599,2022-03-15 00:16:30,1,373,200,50.12738489,4.721973881
1600,2022-03-15 00:16:35,1,373,200,48.59137882,4.39170985
1601,2022-03-16 00:00:00,1,373,300,49.89576665,3.656922726
1602,2022-03-16 00:00:05,1,373,300,49.48956506,3.120162588
1603,2022-03-16 00:00:10,1,373,300,50.06124384,3.098449089
1604,2022-03-16 00:00:15,1,373,300,50.1355659,3.383686535
1605,2022-03-16 00:00:20,1,373,300,49.89799802,3.705599443
1606,2022-03-16 00:00:25,1,373,300,50.18676588,3.923885923
1607,2022-03-16 00:00:30,1,373,300,49.44954101,3.254093538
1608,2022-03-16 00:00:35,1,373,300,49.38923542,3.127299135
1609,2022-03-16 00:00:40,1,373,300,49.73414079,3.382277999
1610,2022-03-16 00:00:45,1,373,300,47.12059335,3.983991141
1611,2022-03-16 00:00:50,1,373,300,49.11383177,3.596955485
1612,2022-03-16 00:00:55,1,373,300,47.96953453,3.654253591
1613,2022-03-16 00:01:00,1,373,300,48.70437228,3.258403132
1614,2022-03-16 00:01:05,1,373,300,49.29874946,3.65376983
1615,2022-03-16 00:01:10,1,373,300,49.29836704,3.166716662
1616,2022-03-16 00:01:15,1,373,300,49.86860742,3.106514425
1617,2022-03-16 00:01:20,1,373,300,49.1779464,3.496279316
1618,2022-03-16 00:01:25,1,373,300,48.70693216,3.149515556
1619,2022-03-16 00:01:30,1,373,300,50.49888888,3.050155569
1620,2022-03-16 00:01:35,1,373,300,47.76468655,3.329523251
1621,2022-03-16 00:01:40,1,373,300,47.30883444,3.133404707
1622,2022-03-16 00:01:45,1,373,300,49.40172782,3.402425028
1623,2022-03-16 00:01:50,1,373,300,49.36909631,3.386551562
1624,2022-03-16 00:01:55,1,373,300,48.64960393,3.466956075
1625,2022-03-16 00:02:00,1,373,300,49.63369636,3.234207232
1626,2022-03-16 00:02:05,1,373,300,50.7585177,3.520358662
1627,2022-03-16 00:02:10,1,373,300,50.29940445,3.432781641
1628,2022-03-16 00:02:15,1,373,300,50.1700588,3.681338892
1629,2022-03-16 00:02:20,1,373,300,49.31817322,2.813548237
1630,2022-03-16 00:02:25,1,373,300,50.82636143,3.411189649
1631,2022-03-16 00:02:30,1,373,300,48.21344718,2.868983167
1632,2022-03-16 00:02:35,1,373,300,48.8935474,2.980483079
1633,2022-03-16 00:02:40,1,373,300,49.54301371,3.409088588
1634,2022-03-16 00:02:45,1,373,300,49.88016101,3.66111003
1635,2022-03-16 00:02:50,1,373,300,50.58464211,3.358975061
1636,2022-03-16 00:02:55,1,373,300,49.58263242,3.176890707
1637,2022-03-16 00:03:00,1,373,300,49.28360504,3.871117518
1638,2022-03-16 00:03:05,1,373,300,49.34913428,3.543273487
1639,2022-03-16 00:03:10,1,373,300,50.11188975,3.60169114
1640,2022-03-16 00:03:15,1,373,300,48.60344537,3.617434985
1641,2022-03-16 00:03:20,1,373,300,48.72160624,3.812865585
1642,2022-03-16 00:03:25,1,373,300,50.64588086,3.420086662
1643,2022-03-16 00:03:30,1,373,300,50.1540407,3.81873334
1644,2022-03-16 00:03:35,1,373,300,49.39654451,3.176175282
1645,2022-03-16 00:03:40,1,373,300,50.83976066,3.583396291
1646,2022-03-16 00:03:45,1,373,300,50.63552605,3.723980521
1647,2022-03-16 00:03:50,1,373,300,50.59039188,3.61907064
1648,2022-03-16 00:03:55,1,373,300,49.60552371,3.572568989
1649,2022-03-16 00:04:00,1,373,300,50.64762597,3.707296849
1650,2022-03-16 00:04:05,1,373,300,49.04145946,3.186256364
1651,2022-03-16 00:04:10,1,373,300,49.51582608,3.635102958
1652,2022-03-16 00:04:15,1,373,300,49.14273355,3.194680256
1653,2022-03-16 00:04:20,1,373,300,48.86070623,3.631481751
1654,2022-03-16 00:04:25,1,373,300,49.31211179,3.330555644
1655,2022-03-16 00:04:30,1,373,300,49.56129429,3.828814661
1656,2022-03-16 00:04:35,1,373,300,48.93233428,3.358683174
1657,2022-03-16 00:04:40,1,373,300,48.15304794,3.849794421
1658,2022-03-16 00:04:45,1,373,300,51.05951511,3.346165388
1659,2022-03-16 00:04:50,1,373,300,50.2558836,3.049644062
1660,2022-03-16 00:04:55,1,373,300,49.17593588,3.104225136
1661,2022-03-16 00:05:00,1,373,300,50.71055843,3.567792612
1662,2022-03-16 00:05:05,1,373,300,49.36470071,3.606562106
1663,2022-03-16 00:05:10,1,373,300,50.39147084,3.621626563
1664,2022-03-16 00:05:15,1,373,300,48.88967776,3.485454911
1665,2022-03-16 00:05:20,1,373,300,49.6549875,3.459978241
1666,2022-03-16 00:05:25,1,373,300,50.66506821,3.387615553
1667,2022-03-16 00:05:30,1,373,300,50.52732045,3.4751853
1668,2022-03-16 00:05:35,1,373,300,48.30684642,3.618055373
1669,2022-03-16 00:05:40,1,373,300,49.37535217,3.163242691
1670,2022-03-16 00:05:45,1,373,300,48.18778222,3.316014258
1671,2022-03-16 00:05:50,1,373,300,49.11906156,3.623578479
1672,2022-03-16 00:05:55,1,373,300,49.86646166,3.458273884
1673,2022-03-16 00:06:00,1,373,300,48.03629296,3.3453107
1674,2022-03-16 00:06:05,1,373,300,50.47157209,3.107040136
1675,2022-03-16 00:06:10,1,373,300,49.19253723,3.949789745
1676,2022-03-16 00:06:15,1,373,300,48.91022773,3.329560455
1677,2022-03-16 00:06:20,1,373,300,49.18677222,3.467816523
1678,2022-03-16 00:06:25,1,373,300,48.15803263,3.687224971
1679,2022-03-16 00:06:30,1,373,300,50.67915653,3.183470639
1680,2022-03-16 00:06:35,1,373,300,49.75463682,3.509785885
1681,2022-03-16 00:06:40,1,373,300,49.34886633,3.516671988
1682,2022-03-16 00:06:45,1,373,300,48.76653973,3.311887431
1683,2022-03-16 00:06:50,1,373,300,48.45401948,3.356244394
1684,2022-03-16 00:06:55,1,373,300,49.79466903,4.039894184
1685,2022-03-16 00:07:00,1,373,300,49.49146349,4.003536533
1686,2022-03-16 00:07:05,1,373,300,49.2266483,3.575037581
1687,2022-03-16 00:07:10,1,373,300,50.26471812,3.369186884
1688,2022-03-16 00:07:15,1,373,300,49.9634047,3.309445592
1689,2022-03-16 00:07:20,1,373,300,49.64251491,3.363817371
1690,2022-03-16 00:07:25,1,373,300,50.11391158,2.976764739
1691,2022-03-16 00:07:30,1,373,300,49.56985812,3.645832868
1692,2022-03-16 00:07:35,1,373,300,51.32284662,3.149208809
1693,2022-03-16 00:07:40,1,373,300,49.23367788,3.187374314
1694,2022-03-16 00:07:45,1,373,300,49.37961534,3.627351714
1695,2022-03-16 00:07:50,1,373,300,48.82799472,3.525429545
1696,2022-03-16 00:07:55,1,373,300,50.23886851,3.1349241
1697,2022-03-16 00:08:00,1,373,300,49.55346064,3.459304303
1698,2022-03-16 00:08:05,1,373,300,48.76554109,3.13792506
1699,2022-03-16 00:08:10,1,373,300,47.90776497,3.484110404
1700,2022-03-16 00:08:15,1,373,300,48.91440061,3.428611154
1701,2022-03-16 00:08:20,1,373,300,48.32135108,3.374261268
1702,2022-03-16 00:08:25,1,373,300,51.49822733,3.091198004
1703,2022-03-16 00:08:30,1,373,300,50.63562756,3.309205007
1704,2022-03-16 00:08:35,1,373,300,49.63229111,3.729409415
1705,2022-03-16 00:08:40,1,373,300,48.73734419,3.624961344
1706,2022-03-16 00:08:45,1,373,300,48.62145133,3.050625407
1707,2022-03-16 00:08:50,1,373,300,49.12975969,3.484208901
1708,2022-03-16 00:08:55,1,373,300,48.94434441,3.732254614
1709,2022-03-16 00:09:00,1,373,300,50.20528586,3.544684336
1710,2022-03-16 00:09:05,1,373,300,49.31588873,3.643350345
1711,2022-03-16 00:09:10,1,373,300,49.6006061,3.074102729
1712,2022-03-16 00:09:15,1,373,300,49.19970236,3.467160316
1713,2022-03-16 00:09:20,1,373,300,49.81667663,3.14564463
1714,2022-03-16 00:09:25,1,373,300,50.05899031,2.865115169
1715,2022-03-16 00:09:30,1,373,300,49.86509567,3.411570713
1716,2022-03-16 00:09:35,1,373,300,49.08768778,3.376393741
1717,2022-03-16 00:09:40,1,373,300,49.47393133,3.445645856
1718,2022-03-16 00:09:45,1,373,300,49.3220268,3.35409097
1719,2022-03-16 00:09:50,1,373,300,49.95202798,3.378239273
1720,2022-03-16 00:09:55,1,373,300,48.77118501,3.093958911
1721,2022-03-16 00:10:00,1,373,300,49.01878514,3.553844838
1722,2022-03-16 00:10:05,1,373,300,48.90787629,3.443538306
1723,2022-03-16 00:10:10,1,373,300,49.45831715,3.859579219
1724,2022-03-16 00:10:15,1,373,300,48.37912057,3.157288506
1725,2022-03-16 00:10:20,1,373,300,50.23485825,3.054157066
1726,2022-03-16 00:10:25,1,373,300,49.93863354,3.084101977
1727,2022-03-16 00:10:30,1,373,300,50.09270503,3.984546922
1728,2022-03-16 00:10:35,1,373,300,49.32504393,3.238343978
1729,2022-03-16 00:10:40,1,373,300,49.80203092,3.194327812
1730,2022-03-16 00:10:45,1,373,300,49.10101802,2.713277833
1731,2022-03-16 00:10:50,1,373,300,49.3306466,3.517464311
1732,2022-03-16 00:10:55,1,373,300,48.72815565,3.440271804
1733,2022-03-16 00:11:00,1,373,300,49.45622022,3.076231874
1734,2022-03-16 00:11:05,1,373,300,50.35924317,3.197469474
1735,2022-03-16 00:11:10,1,373,300,49.8553482,3.728984962
1736,2022-03-16 00:11:15,1,373,300,48.58448281,3.461123155
1737,2022-03-16 00:11:20,1,373,300,50.37640086,3.879363556
1738,2022-03-16 00:11:25,1,373,300,50.22248692,3.506624379
1739,2022-03-16 00:11:30,1,373,300,49.43737938,3.158444881
1740,2022-03-16 00:11:35,1,373,300,49.12095028,3.200600232
1741,2022-03-16 00:11:40,1,373,300,49.55253133,3.531035456
1742,2022-03-16 00:11:45,1,373,300,49.61592582,3.301949488
1743,2022-03-16 00:11:50,1,373,300,48.80757966,3.558703775
1744,2022-03-16 00:11:55,1,373,300,49.93141887,3.721193502
1745,2022-03-16 00:12:00,1,373,300,49.3321469,3.254838203
1746,2022-03-16 00:12:05,1,373,300,50.27412054,3.556590334
1747,2022-03-16 00:12:10,1,373,300,48.73097276,2.929582406
1748,2022-03-16 00:12:15,1,373,300,50.35548009,3.485064423
1749,2022-03-16 00:12:20,1,373,300,49.97105335,3.75302384
1750,2022-03-16 00:12:25,1,373,300,49.48962046,3.587509296
1751,2022-03-16 00:12:30,1,373,300,49.10178574,3.342836875
1752,2022-03-16 00:12:35,1,373,300,49.66459043,3.603034705
1753,2022-03-16 00:12:40,1,373,300,50.1833984,3.601525688
1754,2022-03-16 00:12:45,1,373,300,48.60430825,3.331303789
1755,2022-03-16 00:12:50,1,373,300,47.70755416,3.618914941
1756,2022-03-16 00:12:55,1,373,300,49.66305897,3.416679759
1757,2022-03-16 00:13:00,1,373,300,50.97635925,3.13286996
1758,2022-03-16 00:13:05,1,373,300,50.3440128,3.089285952
1759,2022-03-16 00:13:10,1,373,300,49.50306751,2.778784869
1760,2022-03-16 00:13:15,1,373,300,47.98851161,3.195218941
1761,2022-03-16 00:13:20,1,373,300,49.39848169,3.540819329
1762,2022-03-16 00:13:25,1,373,300,49.30732812,2.787459185
1763,2022-03-16 00:13:30,1,373,300,50.38600484,3.464478322
1764,2022-03-16 00:13:35,1,373,300,48.39665963,3.610496117
1765,2022-03-16 00:13:40,1,373,300,49.90680017,3.736608574
1766,2022-03-16 00:13:45,1,373,300,48.49302002,3.356396678
1767,2022-03-16 00:13:50,1,373,300,49.13685403,3.814458381
1768,2022-03-16 00:13:55,1,373,300,49.23390533,3.277685403
1769,2022-03-16 00:14:00,1,373,300,49.07285063,4.110234149
1770,2022-03-16 00:14:05,1,373,300,48.08582209,3.229313994
1771,2022-03-16 00:14:10,1,373,300,49.9031379,3.314148475
1772,2022-03-16 00:14:15,1,373,300,49.15293833,3.613430631
1773,2022-03-16 00:14:20,1,373,300,48.60249811,3.525836238
1774,2022-03-16 00:14:25,1,373,300,49.60855341,3.154387687
1775,2022-03-16 00:14:30,1,373,300,51.09882912,3.410613619
1776,2022-03-16 00:14:35,1,373,300,50.20329716,3.374685627
1777,2022-03-16 00:14:40,1,373,300,49.79002382,3.180252508
1778,2022-03-16 00:14:45,1,373,300,49.29682117,3.234093847
1779,2022-03-16 00:14:50,1,373,300,50.25542368,3.374419544
1780,2022-03-16 00:14:55,1,373,300,50.05265747,3.472795896
1781,2022-03-16 00:15:00,1,373,300,48.36323017,2.958990848
1782,2022-03-16 00:15:05,1,373,300,48.96834637,3.303498735
1783,2022-03-16 00:15:10,1,373,300,48.85049778,3.380646627
1784,2022-03-16 00:15:15,1,373,300,49.69222399,3.897633678
1785,2022-03-16 00:15:20,1,373,300,49.62636989,3.32945254
1786,2022-03-16 00:15:25,1,373,300,48.56280654,3.301390475
1787,2022-03-16 00:15:30,1,373,300,49.2873531,3.194982391
1788,2022-03-16 00:15:35,1,373,300,48.62933402,3.649166594
1789,2022-03-16 00:15:40,1,373,300,47.81618988,3.622680294
1790,2022-03-16 00:15:45,1,373,300,50.29968097,3.854559405
1791,2022-03-16 00:15:50,1,373,300,49.04565331,3.620482965
1792,2022-03-16 00:15:55,1,373,300,48.09787061,3.740687235
1793,2022-03-16 00:16:00,1,373,300,51.17410934,3.544733382
1794,2022-03-16 00:16:05,1,373,300,49.01730732,3.173153075
1795,2022-03-16 00:16:10,1,373,300,49.9374348,3.419578232
